resource_id,title,description,cover,file_url,file_name,file_size,file_format,preview_images,category_id,tags,vip_level,user_id,audit_status,audit_msg,auditor_id,audited_at,download_count,view_count,like_count,collect_count,is_top,is_recommend,status,created_at,updated_at
c7ed59bd-fcb0-4912-9f1e-931a27a0839f,水彩背景素材,水彩风格背景素材包,https://picsum.photos/id/100/800/600,/files/background/水彩背景素材.png,水彩背景素材.png,17445573,PNG,"https://picsum.photos/id/100/800/600,https://picsum.photos/id/101/800/600,https://picsum.photos/id/102/800/600,https://picsum.photos/id/103/800/600,https://picsum.photos/id/104/800/600",b4f4df6f-6940-45a4-9bff-87c2ac654f61,"背景,水彩,素材",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,150,964,54,145,false,false,1,2025-12-23T08:01:36.833Z,2025-12-23T08:01:36.833Z
7cbb48d4-42e8-4b0c-8052-8ad87242315b,扁平图标包,扁平风格图标素材包,https://picsum.photos/id/142/800/600,/files/icon/扁平图标包.png,扁平图标包.png,39117423,PNG,"https://picsum.photos/id/142/800/600,https://picsum.photos/id/143/800/600,https://picsum.photos/id/144/800/600,https://picsum.photos/id/145/800/600,https://picsum.photos/id/146/800/600",4af3111e-1ef1-4760-8810-deb3bf817778,"图标,扁平,素材",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,23,395,104,116,false,false,1,2025-12-23T08:01:36.853Z,2025-12-23T08:01:36.853Z
38ffffe7-b1e0-4778-9602-93232f883650,3D图标素材,3D立体图标素材包,https://picsum.photos/id/147/800/600,/files/icon/3D图标素材.png,3D图标素材.png,24018393,PNG,"https://picsum.photos/id/147/800/600,https://picsum.photos/id/149/800/600,https://picsum.photos/id/151/800/600,https://picsum.photos/id/152/800/600,https://picsum.photos/id/153/800/600",4af3111e-1ef1-4760-8810-deb3bf817778,"图标,3D,立体",1,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,33,850,9,56,false,false,1,2025-12-23T08:01:36.855Z,2025-12-23T08:01:36.855Z
4a60d895-5682-403d-b1c0-3a9330b5c86f,商业图标库,商业办公图标库,https://picsum.photos/id/15/800/600,/files/icon/商业图标库.svg,商业图标库.svg,4779678,SVG,"https://picsum.photos/id/15/800/600,https://picsum.photos/id/16/800/600,https://picsum.photos/id/17/800/600,https://picsum.photos/id/18/800/600,https://picsum.photos/id/19/800/600",4af3111e-1ef1-4760-8810-deb3bf817778,"图标,商业,办公",0,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,41,944,60,139,true,false,1,2025-12-23T08:01:36.859Z,2025-12-23T08:01:36.859Z
d6423acd-79ba-41be-9da5-f67558ea62ba,PPT演示模板,商业PPT演示模板,https://picsum.photos/id/20/800/600,/files/template/PPT演示模板.pptx,PPT演示模板.pptx,9300273,PPTX,"https://picsum.photos/id/20/800/600,https://picsum.photos/id/21/800/600,https://picsum.photos/id/22/800/600,https://picsum.photos/id/23/800/600,https://picsum.photos/id/24/800/600",5ea2ff7a-98b9-4eb2-9629-12ce0a96eca4,"模板,PPT,演示",1,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,,,30,424,85,74,false,false,1,2025-12-23T08:01:36.862Z,2025-12-23T08:01:36.862Z
8dca3308-a0f4-4dd3-b46e-4318aac2f514,Excel表格模板,Excel数据表格模板,https://picsum.photos/id/25/800/600,/files/template/Excel表格模板.xlsx,Excel表格模板.xlsx,44629429,XLSX,"https://picsum.photos/id/25/800/600,https://picsum.photos/id/26/800/600,https://picsum.photos/id/27/800/600,https://picsum.photos/id/28/800/600,https://picsum.photos/id/29/800/600",5ea2ff7a-98b9-4eb2-9629-12ce0a96eca4,"模板,Excel,表格",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,181,591,193,54,false,false,1,2025-12-23T08:01:36.866Z,2025-12-23T08:01:36.866Z
3c633054-c234-446c-a62e-762f3ae77fef,线性图标合集,1000+线性风格图标,https://picsum.photos/id/136/800/600,/files/icon/线性图标合集.svg,线性图标合集.svg,32785008,SVG,"https://picsum.photos/id/136/800/600,https://picsum.photos/id/137/800/600,https://picsum.photos/id/139/800/600,https://picsum.photos/id/140/800/600,https://picsum.photos/id/141/800/600",4af3111e-1ef1-4760-8810-deb3bf817778,"图标,线性,合集",0,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,,,24,1013,202,91,false,false,1,2025-12-23T08:01:36.851Z,2025-12-23T08:01:36.851Z
e9488cf4-9f3d-404c-b9f3-8917b2e7037f,渐变背景素材,多彩渐变背景素材包,https://picsum.photos/id/40/800/600,/files/background/渐变背景素材.jpg,渐变背景素材.jpg,29416105,JPG,"https://picsum.photos/id/40/800/600,https://picsum.photos/id/41/800/600,https://picsum.photos/id/42/800/600,https://picsum.photos/id/43/800/600,https://picsum.photos/id/44/800/600",b4f4df6f-6940-45a4-9bff-87c2ac654f61,"背景,渐变,素材",0,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,,,301,665,108,143,true,false,1,2025-12-23T08:01:36.826Z,2025-12-23T08:01:36.826Z
8a6810ce-96d7-44e1-9a81-60ac60ef16ab,测试上传资源_1766495159093,这是一个用于测试上传积分奖励的待审核资源,https://picsum.photos/id/50/800/600,/files/test/test-pending-resource.zip,test-pending-resource.zip,5242880,ZIP,"https://picsum.photos/id/50/800/600,https://picsum.photos/id/51/800/600,https://picsum.photos/id/52/800/600,https://picsum.photos/id/53/800/600,https://picsum.photos/id/54/800/600",b882ca28-c4f0-4f98-92d0-887807f5641e,"测试,待审核",0,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,dde11f54-ad8c-4a2a-bd32-d88f99bcc205,2025-12-23T13:07:41.880Z,0,0,0,0,false,false,1,2025-12-23T13:05:59.094Z,2025-12-23T13:05:59.094Z
d19bdc46-fd42-4664-8a2c-161e9e609b37,名片设计模板,商业名片设计模板,https://picsum.photos/id/55/800/600,/files/template/名片设计模板.ai,名片设计模板.ai,10149216,AI,"https://picsum.photos/id/55/800/600,https://picsum.photos/id/56/800/600,https://picsum.photos/id/57/800/600,https://picsum.photos/id/58/800/600,https://picsum.photos/id/59/800/600",5ea2ff7a-98b9-4eb2-9629-12ce0a96eca4,"模板,名片,设计",1,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,484,225,65,71,false,false,1,2025-12-23T08:01:36.871Z,2025-12-23T08:01:36.871Z
1b6c164f-2330-4cc4-8066-cb790260b95c,测试上传资源_1766495433155,这是一个用于测试上传积分奖励的待审核资源,https://picsum.photos/id/60/800/600,/files/test/test-pending-resource.zip,test-pending-resource.zip,5242880,ZIP,"https://picsum.photos/id/60/800/600,https://picsum.photos/id/61/800/600,https://picsum.photos/id/62/800/600,https://picsum.photos/id/63/800/600,https://picsum.photos/id/64/800/600",b882ca28-c4f0-4f98-92d0-887807f5641e,"测试,待审核",0,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,dde11f54-ad8c-4a2a-bd32-d88f99bcc205,2025-12-23T13:10:51.649Z,0,0,0,0,false,false,1,2025-12-23T13:10:33.157Z,2025-12-23T13:10:33.157Z
3a9fd594-67e8-486c-92cd-4d92d9c8743f,登录注册页面,登录注册页面UI设计模板,https://picsum.photos/id/70/800/600,/files/ui-design/登录注册页面.figma,登录注册页面.figma,29149317,FIGMA,"https://picsum.photos/id/70/800/600,https://picsum.photos/id/71/800/600,https://picsum.photos/id/72/800/600,https://picsum.photos/id/73/800/600,https://picsum.photos/id/74/800/600",1ef70739-afec-4042-9e8d-d45f963ebddf,"UI,登录,注册",0,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,366,458,81,152,false,false,1,2025-12-23T08:01:36.802Z,2025-12-23T08:01:36.802Z
8cd6b15b-3049-4bf5-9dd4-a2b4fb82e07e,中秋节促销海报,中秋节促销活动海报模板,https://picsum.photos/id/116/800/600,/files/festival-poster/中秋节促销海报.ai,中秋节促销海报.ai,12292403,AI,"https://picsum.photos/id/116/800/600,https://picsum.photos/id/117/800/600,https://picsum.photos/id/118/800/600,https://picsum.photos/id/119/800/600,https://picsum.photos/id/120/800/600",e79a1f76-47b7-4a82-a9d3-af9aa55b935f,"中秋,促销,海报",0,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,470,525,61,146,false,false,1,2025-12-23T08:01:36.763Z,2025-12-23T08:01:36.763Z
res-006,中文字体包,精选中文字体,https://picsum.photos/id/80/800/600,/uploads/test/fonts.zip,fonts.zip,52428800,ZIP,"https://picsum.photos/id/80/800/600,https://picsum.photos/id/81/800/600,https://picsum.photos/id/82/800/600,https://picsum.photos/id/83/800/600,https://picsum.photos/id/84/800/600",ececf642-310c-4657-ac91-bab2b2105c04,"字体,中文",1,,1,,,,331,915,60,45,true,true,1,2025-12-22T22:10:49.152Z,2025-12-22T22:10:49.152Z
9cc3a233-c3e8-4bff-bbcd-356f637a8a31,Word文档模板,Word文档排版模板,https://picsum.photos/id/75/800/600,/files/template/Word文档模板.docx,Word文档模板.docx,31102768,DOCX,"https://picsum.photos/id/75/800/600,https://picsum.photos/id/76/800/600,https://picsum.photos/id/77/800/600,https://picsum.photos/id/78/800/600,https://picsum.photos/id/79/800/600",5ea2ff7a-98b9-4eb2-9629-12ce0a96eca4,"模板,Word,文档",0,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,480,843,41,110,false,false,1,2025-12-23T08:01:36.865Z,2025-12-23T08:01:36.865Z
5bd7a966-8a58-414b-8e6f-8cf7b57c0cb9,电商直通车图,电商直通车推广图设计,https://picsum.photos/id/142/800/600,/files/ecommerce/电商直通车图.ai,电商直通车图.ai,36149054,AI,"https://picsum.photos/id/142/800/600,https://picsum.photos/id/143/800/600,https://picsum.photos/id/144/800/600,https://picsum.photos/id/145/800/600,https://picsum.photos/id/146/800/600",e2f00aa8-13f9-42c0-9091-66a0355f3cda,"电商,直通车,推广",0,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,133,476,96,118,false,false,1,2025-12-23T08:01:36.786Z,2025-12-23T08:01:36.786Z
35031703-93d1-4045-9e02-619d43dc1b1e,网站首页设计,企业网站首页UI设计,https://picsum.photos/id/20/800/600,/files/ui-design/网站首页设计.xd,网站首页设计.xd,17278934,XD,"https://picsum.photos/id/20/800/600,https://picsum.photos/id/21/800/600,https://picsum.photos/id/22/800/600,https://picsum.photos/id/23/800/600,https://picsum.photos/id/24/800/600",1ef70739-afec-4042-9e8d-d45f963ebddf,"UI,网站,首页",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,197,358,47,82,false,false,1,2025-12-23T08:01:36.796Z,2025-12-23T08:01:36.796Z
b0fdc8e4-6b18-40d7-96cd-2a14a4239390,党建活动策划方案,完整的党建活动策划方案文档,https://picsum.photos/id/50/800/600,/files/party-building/党建活动策划方案.pdf,党建活动策划方案.pdf,33526433,PDF,"https://picsum.photos/id/50/800/600,https://picsum.photos/id/51/800/600,https://picsum.photos/id/52/800/600,https://picsum.photos/id/53/800/600,https://picsum.photos/id/54/800/600",8cbc36e3-4974-493b-b2d4-13075e88d84c,"党建,策划,活动",0,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,,,266,303,26,37,true,false,1,2025-12-23T08:01:36.755Z,2025-12-23T08:01:36.755Z
819772a3-f320-4f15-9612-ca36adb4e686,商业摄影图片,高清商业摄影图片素材,https://picsum.photos/id/55/800/600,/files/photography/商业摄影图片.jpg,商业摄影图片.jpg,3862952,JPG,"https://picsum.photos/id/55/800/600,https://picsum.photos/id/56/800/600,https://picsum.photos/id/57/800/600,https://picsum.photos/id/58/800/600,https://picsum.photos/id/59/800/600",407fddd6-f21c-4975-b288-483ca0bb714e,"摄影,商业,高清",0,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,245,346,194,60,false,true,1,2025-12-23T08:01:36.816Z,2025-12-23T08:01:36.816Z
c62e0214-140e-4f08-b10c-335046bf2761,艺术字体,创意艺术字体合集,https://picsum.photos/id/131/800/600,/files/font/艺术字体.otf,艺术字体.otf,50892084,OTF,"https://picsum.photos/id/131/800/600,https://picsum.photos/id/132/800/600,https://picsum.photos/id/133/800/600,https://picsum.photos/id/134/800/600,https://picsum.photos/id/135/800/600",ececf642-310c-4657-ac91-bab2b2105c04,"字体,艺术,创意",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,21,475,167,51,false,false,1,2025-12-23T08:01:36.848Z,2025-12-23T08:01:36.848Z
0a499d09-c495-4e5d-8470-0766dcc436e8,社交媒体图标,社交媒体平台图标合集,https://picsum.photos/id/10/800/600,/files/icon/社交媒体图标.svg,社交媒体图标.svg,31312596,SVG,"https://picsum.photos/id/10/800/600,https://picsum.photos/id/11/800/600,https://picsum.photos/id/12/800/600,https://picsum.photos/id/13/800/600,https://picsum.photos/id/14/800/600",4af3111e-1ef1-4760-8810-deb3bf817778,"图标,社交,媒体",0,1bbc0bc7-9d9f-4c8a-a138-61ebbf9e9e2d,1,,,,88,795,139,101,false,true,1,2025-12-23T08:01:36.857Z,2025-12-23T08:01:36.857Z
228eac7a-c0ee-452a-8bb3-5c3759d2c750,测试上传资源_1766496235001,这是一个用于测试上传积分奖励的待审核资源,https://picsum.photos/id/35/800/600,/files/test/test-pending-resource.zip,test-pending-resource.zip,5242880,ZIP,"https://picsum.photos/id/35/800/600,https://picsum.photos/id/36/800/600,https://picsum.photos/id/37/800/600,https://picsum.photos/id/38/800/600,https://picsum.photos/id/39/800/600",b882ca28-c4f0-4f98-92d0-887807f5641e,"测试,待审核",0,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,dde11f54-ad8c-4a2a-bd32-d88f99bcc205,2025-12-23T13:24:13.356Z,0,0,0,0,false,false,1,2025-12-23T13:23:55.006Z,2025-12-23T13:23:55.006Z
6b79fe1d-58ef-42c5-997d-6a3dcdf3a392,测试上传资源_1766495580789,这是一个用于测试上传积分奖励的待审核资源,https://picsum.photos/id/65/800/600,/files/test/test-pending-resource.zip,test-pending-resource.zip,5242880,ZIP,"https://picsum.photos/id/65/800/600,https://picsum.photos/id/66/800/600,https://picsum.photos/id/67/800/600,https://picsum.photos/id/68/800/600,https://picsum.photos/id/69/800/600",b882ca28-c4f0-4f98-92d0-887807f5641e,"测试,待审核",0,c186aa60-c5b5-4fa3-a0df-c1b5e611497c,1,,dde11f54-ad8c-4a2a-bd32-d88f99bcc205,2025-12-23T13:13:44.887Z,0,0,0,0,false,false,1,2025-12-23T13:13:00.791Z,2025-12-23T13:13:00.791Z
2264a767-11d3-448f-b749-c116d5b1ed02,纹理背景图,各种纹理背景图素材,https://picsum.photos/id/80/800/600,/files/background/纹理背景图.png,纹理背景图.png,8086771,PNG,"https://picsum.photos/id/80/800/600,https://picsum.photos/id/81/800/600,https://picsum.photos/id/82/800/600,https://picsum.photos/id/83/800/600,https://picsum.photos/id/84/800/600",b4f4df6f-6940-45a4-9bff-87c2ac654f61,"背景,纹理,素材",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,144,1021,110,115,false,false,1,2025-12-23T08:01:36.829Z,2025-12-23T08:01:36.829Z
1469b420-4028-480b-8325-babd06e9a762,移动端APP界面设计,完整的移动端APP UI设计稿,https://picsum.photos/id/45/800/600,/files/ui-design/移动端APP界面设计.sketch,移动端APP界面设计.sketch,49537943,SKETCH,"https://picsum.photos/id/45/800/600,https://picsum.photos/id/46/800/600,https://picsum.photos/id/47/800/600,https://picsum.photos/id/48/800/600,https://picsum.photos/id/49/800/600",1ef70739-afec-4042-9e8d-d45f963ebddf,"UI,APP,移动端",1,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,509,527,170,57,false,false,1,2025-12-23T08:01:36.791Z,2025-12-23T08:01:36.791Z
e7abbe94-4fa4-484e-8889-50eae46e8200,简历模板,精美个人简历模板,https://picsum.photos/id/30/800/600,/files/template/简历模板.docx,简历模板.docx,11864694,DOCX,"https://picsum.photos/id/30/800/600,https://picsum.photos/id/31/800/600,https://picsum.photos/id/32/800/600,https://picsum.photos/id/33/800/600,https://picsum.photos/id/34/800/600",5ea2ff7a-98b9-4eb2-9629-12ce0a96eca4,"模板,简历,个人",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,430,668,103,49,true,false,1,2025-12-23T08:01:36.868Z,2025-12-23T08:01:36.868Z
ebe30392-5fb3-461a-b8d2-9232fd864c2b,英文字体包,精选英文字体包,https://picsum.photos/id/106/800/600,/files/font/英文字体包.ttf,英文字体包.ttf,48643872,TTF,"https://picsum.photos/id/106/800/600,https://picsum.photos/id/107/800/600,https://picsum.photos/id/108/800/600,https://picsum.photos/id/109/800/600,https://picsum.photos/id/110/800/600",ececf642-310c-4657-ac91-bab2b2105c04,"字体,英文,精选",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,378,658,197,46,false,false,1,2025-12-23T08:01:36.843Z,2025-12-23T08:01:36.843Z
f8a9b0c1-d2e3-4f56-a789-b0c1d2e3f468,卡通人物插画素材,可爱卡通人物插画,https://picsum.photos/id/181/800/600,/uploads/test/cartoon.ai,cartoon.ai,28000000,AI,https://picsum.photos/id/181/800/600,b882ca28-c4f0-4f98-92d0-887807f5641e,"卡通,人物,可爱",0,,1,,,,189,510,42,31,false,true,1,2025-12-25T14:15:48.987Z,2025-12-25T14:15:48.987Z
res-070,鍑犱綍鍥惧舰鑳屾櫙绱犳潗,鎶借薄鍑犱綍鍥惧舰鑳屾櫙,https://picsum.photos/id/183/800/600,/uploads/test/geometric.png,geometric.png,3200000,PNG,https://picsum.photos/id/183/800/600,b4f4df6f-6940-45a4-9bff-87c2ac654f61,"鍑犱綍,鑳屾櫙,鎶借薄",0,,1,,,,167,445,36,28,false,true,1,2025-12-25T14:21:36.293Z,2025-12-25T14:21:36.293Z
res-068,卡通人物插画素材,可爱卡通人物插画,https://picsum.photos/id/181/800/600,/uploads/test/cartoon.ai,cartoon.ai,28000000,AI,https://picsum.photos/id/181/800/600,b882ca28-c4f0-4f98-92d0-887807f5641e,"卡通,人物,可爱",0,,1,,,,189,510,42,31,false,true,1,2025-12-25T14:21:45.483Z,2025-12-25T14:21:45.483Z
res-069,自然风景摄影图,高清自然风景摄影图片,https://picsum.photos/id/182/800/600,/uploads/test/nature.jpg,nature.jpg,8500000,JPG,https://picsum.photos/id/182/800/600,407fddd6-f21c-4975-b288-483ca0bb714e,"风景,自然,高清",0,,1,,,,234,680,55,40,false,false,1,2025-12-25T14:21:45.486Z,2025-12-25T14:21:45.486Z
res-071,艺术装饰字体,独特艺术风格字体,https://picsum.photos/id/184/800/600,/uploads/test/art-font.ttf,art-font.ttf,1800000,TTF,https://picsum.photos/id/184/800/600,ececf642-310c-4657-ac91-bab2b2105c04,"字体,艺术,装饰",1,,1,,,,145,390,32,24,false,true,1,2025-12-25T14:21:45.491Z,2025-12-25T14:21:45.491Z
res-072,金融商务图标集,专业金融商务图标,https://picsum.photos/id/185/800/600,/uploads/test/finance-icons.svg,finance-icons.svg,2100000,SVG,https://picsum.photos/id/185/800/600,4af3111e-1ef1-4760-8810-deb3bf817778,"金融,商务,图标",0,,1,,,,198,520,44,33,false,true,1,2025-12-25T14:21:45.492Z,2025-12-25T14:21:45.492Z
res-073,创意简历模板,独特创意风格简历模板,https://picsum.photos/id/186/800/600,/uploads/test/creative-resume.docx,creative-resume.docx,1500000,DOCX,https://picsum.photos/id/186/800/600,5ea2ff7a-98b9-4eb2-9629-12ce0a96eca4,"简历,创意,模板",0,,1,,,,312,780,62,48,false,true,1,2025-12-25T14:21:45.494Z,2025-12-25T14:21:45.494Z
res-076,社交APP界面设计,现代社交APP界面设计模板,https://picsum.photos/id/189/800/600,/uploads/test/social-app.sketch,social-app.sketch,25000000,SKETCH,https://picsum.photos/id/189/800/600,1ef70739-afec-4042-9e8d-d45f963ebddf,"APP,社交,UI",1,,1,,,,267,690,52,41,false,true,1,2025-12-25T14:21:45.511Z,2025-12-25T14:21:45.511Z
res-077,中国风水墨背景,传统中国风水墨背景素材,https://picsum.photos/id/190/800/600,/uploads/test/ink-bg.png,ink-bg.png,4500000,PNG,https://picsum.photos/id/190/800/600,b4f4df6f-6940-45a4-9bff-87c2ac654f61,"水墨,中国风,背景",0,,1,,,,189,510,41,32,false,true,1,2025-12-25T14:21:45.512Z,2025-12-25T14:21:45.512Z
res-078,美食摄影图片集,精美美食摄影图片,https://picsum.photos/id/191/800/600,/uploads/test/food-photos.zip,food-photos.zip,65000000,ZIP,https://picsum.photos/id/191/800/600,407fddd6-f21c-4975-b288-483ca0bb714e,"美食,摄影,餐饮",0,,1,,,,223,590,48,37,false,false,1,2025-12-25T14:21:45.513Z,2025-12-25T14:21:45.513Z
res-080,扁平化场景插画,现代扁平化场景插画素材,https://picsum.photos/id/193/800/600,/uploads/test/flat-illustration.ai,flat-illustration.ai,18000000,AI,https://picsum.photos/id/193/800/600,b882ca28-c4f0-4f98-92d0-887807f5641e,"扁平,插画,场景",0,,1,,,,201,530,45,34,false,true,1,2025-12-25T14:21:45.515Z,2025-12-25T14:21:45.515Z
final-res-080,Logo设计素材包,企业Logo设计素材合集,https://picsum.photos/id/200/800/600,/uploads/test/logo-pack.ai,logo-pack.ai,15000000,AI,https://picsum.photos/id/200/800/600,b882ca28-c4f0-4f98-92d0-887807f5641e,"Logo,设计,企业",0,,1,,,,188,520,45,35,false,true,1,2025-12-25T14:22:31.361Z,2025-12-25T14:22:31.361Z
extra-res-081,企业宣传册模板,高端企业宣传册设计模板,https://picsum.photos/id/201/800/600,/uploads/test/brochure.ai,brochure.ai,22000000,AI,https://picsum.photos/id/201/800/600,5ea2ff7a-98b9-4eb2-9629-12ce0a96eca4,"宣传册,企业,模板",0,,1,,,,175,480,42,33,false,true,1,2025-12-25T15:15:59.141Z,2025-12-25T15:15:59.141Z
extra-res-082,科技感图标包,现代科技风格图标素材,https://picsum.photos/id/202/800/600,/uploads/test/tech-icons.svg,tech-icons.svg,3500000,SVG,https://picsum.photos/id/202/800/600,4af3111e-1ef1-4760-8810-deb3bf817778,"科技,图标,现代",0,,1,,,,198,520,48,38,false,true,1,2025-12-25T15:15:59.148Z,2025-12-25T15:15:59.148Z
extra-res-083,城市夜景摄影,城市夜景高清摄影图片,https://picsum.photos/id/203/800/600,/uploads/test/city-night.jpg,city-night.jpg,9500000,JPG,https://picsum.photos/id/203/800/600,407fddd6-f21c-4975-b288-483ca0bb714e,"城市,夜景,摄影",0,,1,,,,210,560,52,41,false,false,1,2025-12-25T15:15:59.149Z,2025-12-25T15:15:59.149Z
extra-res-084,手写英文字体,优雅手写风格英文字体,https://picsum.photos/id/204/800/600,/uploads/test/handwriting.ttf,handwriting.ttf,2200000,TTF,https://picsum.photos/id/204/800/600,ececf642-310c-4657-ac91-bab2b2105c04,"手写,英文,字体",0,,1,,,,165,440,38,29,false,true,1,2025-12-25T15:15:59.150Z,2025-12-25T15:15:59.150Z
32de8c17-efa6-47bc-b76a-54634ce4fad4,双11促销主图模板,双11电商促销主图设计模板,https://picsum.photos/id/111/800/600,/files/ecommerce/双11促销主图模板.psd,双11促销主图模板.psd,19866909,PSD,"https://picsum.photos/id/111/800/600,https://picsum.photos/id/112/800/600,https://picsum.photos/id/113/800/600,https://picsum.photos/id/114/800/600,https://picsum.photos/id/115/800/600",e2f00aa8-13f9-42c0-9091-66a0355f3cda,"双11,电商,促销",0,6f8b7f46-4cd6-439a-a1df-9986b1d3249e,1,,,,462,723,90,68,false,false,1,2025-12-23T08:01:36.775Z,2025-12-23T08:01:36.775Z
res-067,科技风格海报模板,炫酷科技感海报设计模板,https://picsum.photos/id/180/800/600,/uploads/test/tech-poster.psd,tech-poster.psd,45000000,PSD,https://picsum.photos/id/180/800/600,e2f00aa8-13f9-42c0-9091-66a0355f3cda,"科技,海报,炫酷",0,,1,,,,156,421,38,25,false,true,1,2025-12-25T14:07:31.141Z,2025-12-25T14:07:31.141Z
res-079,数码产品主图模板,电商数码产品主图设计模板,https://picsum.photos/id/192/800/600,/uploads/test/digital-main.psd,digital-main.psd,35000000,PSD,https://picsum.photos/id/192/800/600,e2f00aa8-13f9-42c0-9091-66a0355f3cda,"电商,数码,主图",0,,1,,,,245,641,51,39,false,true,1,2025-12-25T14:21:45.515Z,2025-12-25T14:21:45.515Z
